article_id,title,user_id
221.0,how smart catalogs can turn the big data flood into an ocean of opportunity,230
1304.0,gosales transactions for logistic regression model,161
1330.0,insights from new york car accident reports,147
202.0,analyze open data sets using pandas in a python notebook,138
362.0,dsx: hybrid mode,67
1330.0,insights from new york car accident reports,227
517.0,shaping data with ibm data refinery,23
1330.0,insights from new york car accident reports,171
1338.0,ml optimization using cognitive assistant,230
1320.0,housing (2015): united states demographic measures,131
1338.0,ml optimization using cognitive assistant,135
855.0,enjoy python 3.5 in jupyter notebooks,192
1320.0,housing (2015): united states demographic measures,131
1330.0,insights from new york car accident reports,231
1185.0,classify tumors with machine learning,136
1336.0,learn basics about notebooks and apache spark,181
173.0,"10 must attend data science, ml and ai conferences in 2018",232
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",170
583.0,the million dollar question: where is my data?,233
437.0,ibm watson machine learning: get started,154
651.0,analyzing streaming data from kafka topics,195
1160.0,analyze accident reports on amazon emr spark,171
1336.0,learn basics about notebooks and apache spark,113
336.0,challenges in deep learning,233
1184.0,"city population by sex, city and city type",158
1360.0,pixieapp for outlier detection,21
43.0,deep learning with tensorflow course by big data university,207
1328.0,income (2015): united states demographic measures,131
1042.0,use ibm data science experience to read and write data stored on amazon s3,183
508.0,data science in the cloud,145
1320.0,housing (2015): united states demographic measures,187
173.0,"10 must attend data science, ml and ai conferences in 2018",234
485.0,a moving average trading strategy,67
1431.0,visualize car data with brunel,235
1293.0,finding optimal locations of new store using decision optimization,164
930.0,how to use version control (github) in rstudio within dsx?,216
1320.0,housing (2015): united states demographic measures,165
1364.0,predicting churn with the spss random tree algorithm,73
173.0,"10 must attend data science, ml and ai conferences in 2018",236
679.0,this week in data science,45
1330.0,insights from new york car accident reports,64
1428.0,use decision optimization to schedule league games,135
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",187
1330.0,insights from new york car accident reports,32
295.0,awesome deep learning papers,45
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",187
1404.0,uci: forest fires,157
316.0,"leverage python, scikit, and text classification for behavioral profiling",226
764.0,tidy data in python,192
865.0,analyze traffic data from the city of san francisco,229
1276.0,deploy your python model as a restful api,237
1165.0,analyze precipitation data,191
1164.0,analyze open data sets with pandas dataframes,204
651.0,analyzing streaming data from kafka topics,195
651.0,analyzing streaming data from kafka topics,98
855.0,enjoy python 3.5 in jupyter notebooks,192
124.0,python machine learning: scikit-learn tutorial,135
732.0,rapidly build machine learning flows with dsx,219
1276.0,deploy your python model as a restful api,22
1338.0,ml optimization using cognitive assistant,238
1328.0,income (2015): united states demographic measures,239
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",52
1394.0,the nurse assignment problem data,239
1349.0,"mobile-cellular telephone subscriptions per 100 inhabitants, worldwide",240
1170.0,"apache spark lab, part 1: basic concepts",189
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",241
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",242
1320.0,housing (2015): united states demographic measures,120
373.0,working with notebooks in dsx,243
1185.0,classify tumors with machine learning,244
173.0,"10 must attend data science, ml and ai conferences in 2018",245
727.0,from python nested lists to multidimensional numpy arrays,140
880.0,probabilistic graphical models tutorial — part 1 – stats and bots,246
1436.0,welcome to pixiedust,247
1436.0,welcome to pixiedust,248
1276.0,deploy your python model as a restful api,249
727.0,from python nested lists to multidimensional numpy arrays,214
1163.0,analyze open data sets with spark & pixiedust,250
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",146
1364.0,predicting churn with the spss random tree algorithm,251
1320.0,housing (2015): united states demographic measures,250
1330.0,insights from new york car accident reports,252
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",253
626.0,analyze db2 warehouse on cloud data in rstudio in dsx,254
1423.0,use sql with data in hadoop python,173
1162.0,analyze energy consumption in buildings,163
1403.0,uci: car evaluation,239
1280.0,education (2015): united states demographic measures,255
880.0,probabilistic graphical models tutorial — part 1 – stats and bots,256
1400.0,uci ml repository: chronic kidney disease data set,63
142.0,neural networks for beginners: popular types and applications,257
1189.0,contraceptive prevalence (% women 15-49) by country,258
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",241
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",249
1166.0,analyzing data by using the sparkling.data library features,259
732.0,rapidly build machine learning flows with dsx,260
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",242
173.0,"10 must attend data science, ml and ai conferences in 2018",261
1364.0,predicting churn with the spss random tree algorithm,248
1274.0,data model with streaming analytics and python,262
1404.0,uci: forest fires,239
563.0,rstudio ide  cheat sheet,221
1293.0,finding optimal locations of new store using decision optimization,23
43.0,deep learning with tensorflow course by big data university,244
1407.0,uci: poker hand - testing data set,237
1431.0,visualize car data with brunel,253
1160.0,analyze accident reports on amazon emr spark,199
732.0,rapidly build machine learning flows with dsx,241
1163.0,analyze open data sets with spark & pixiedust,140
1293.0,finding optimal locations of new store using decision optimization,23
732.0,rapidly build machine learning flows with dsx,263
1172.0,"apache spark lab, part 3: machine learning",3
1274.0,data model with streaming analytics and python,264
1328.0,income (2015): united states demographic measures,265
1171.0,"apache spark lab, part 2: querying data",252
1440.0,world marriage data,266
684.0,flexdashboard: interactive dashboards for r,266
1436.0,welcome to pixiedust,247
1393.0,the nurse assignment problem,267
1367.0,programmatic evaluation using watson conversation,268
1368.0,putting a human face on machine learning,269
1174.0,breast cancer wisconsin (diagnostic) data set,213
930.0,how to use version control (github) in rstudio within dsx?,270
727.0,from python nested lists to multidimensional numpy arrays,271
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",248
1295.0,forest area by country in sq km,272
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",214
1042.0,use ibm data science experience to read and write data stored on amazon s3,195
1394.0,the nurse assignment problem data,267
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",273
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",274
1328.0,income (2015): united states demographic measures,275
732.0,rapidly build machine learning flows with dsx,213
727.0,from python nested lists to multidimensional numpy arrays,152
880.0,probabilistic graphical models tutorial — part 1 – stats and bots,265
1405.0,uci: heart disease - cleveland,241
943.0,discover hidden facebook usage insights,276
1427.0,"use xgboost, scikit-learn & ibm watson machine learning apis",58
1436.0,welcome to pixiedust,248
943.0,discover hidden facebook usage insights,243
1338.0,ml optimization using cognitive assistant,170
1360.0,pixieapp for outlier detection,277
1293.0,finding optimal locations of new store using decision optimization,253
1189.0,contraceptive prevalence (% women 15-49) by country,278
1338.0,ml optimization using cognitive assistant,279
173.0,"10 must attend data science, ml and ai conferences in 2018",148
1430.0,"using pixiedust for fast, flexible, and easier data analysis and experimentation",280
1402.0,uci: adult - predict income,281
